indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
143,SNR_-8db,N,New_N_144.wav,10,DeepONMF_H1,1,0.37798520757198306,10x212,0.0075130999321118,10,0.37798520757198306,0.29836889507061715,0.006960800033994019
144,SNR_-8db,N,New_N_145.wav,10,DeepONMF_H1,1,0.38738463601447654,10x212,0.0071489999536424875,10,0.38738463601447654,0.2780792780136532,0.006537599954754114
145,SNR_-8db,N,New_N_146.wav,10,DeepONMF_H1,1,0.38504372980747137,10x212,0.007263400009833276,10,0.38504372980747137,0.28832787324345366,0.006544800009578466
146,SNR_-8db,N,New_N_147.wav,10,DeepONMF_H1,1,0.38404182785228236,10x212,0.007473299978300929,10,0.38404182785228236,0.2893128554535018,0.00676639995072037
147,SNR_-8db,N,New_N_148.wav,10,DeepONMF_H1,1,0.3802590660657697,10x212,0.00753539998549968,10,0.3802590660657697,0.2992099799544673,0.006835200008936226
148,SNR_-8db,N,New_N_149.wav,10,DeepONMF_H1,1,0.38061609014108944,10x212,0.007675000000745058,10,0.38061609014108944,0.2982173685747735,0.006881200009956956
149,SNR_-8db,N,New_N_150.wav,10,DeepONMF_H1,1,0.382106057448583,10x212,0.00792380003258586,10,0.38210605744858295,0.31644842497453174,0.007322499994188547
150,SNR_-8db,N,New_N_151.wav,10,DeepONMF_H1,1,0.3813523862956563,10x212,0.007395500084385276,10,0.38135238629565626,0.2972029666773787,0.0067875999957323074
151,SNR_-8db,N,New_N_152.wav,10,DeepONMF_H1,1,0.38734570851849076,10x212,0.006720300065353513,10,0.38734570851849087,0.27866221979244327,0.006156800081953406
152,SNR_-8db,N,New_N_153.wav,10,DeepONMF_H1,1,0.38319309188817496,10x212,0.007224600063636899,10,0.38319309188817496,0.3185132506179679,0.0065512999426573515
153,SNR_-8db,N,New_N_154.wav,10,DeepONMF_H1,1,0.38505890613564986,10x212,0.0069942999398335814,10,0.38505890613564986,0.3138158458054592,0.006406800006516278
154,SNR_-8db,N,New_N_155.wav,10,DeepONMF_H1,1,0.38461026678483223,10x212,0.0069174999371171,10,0.38461026678483223,0.29756201188218434,0.00637830002233386
155,SNR_-8db,N,New_N_156.wav,10,DeepONMF_H1,1,0.38111241073874297,10x212,0.007525700028054416,10,0.38111241073874297,0.3100829709257678,0.006817099987529218
156,SNR_-8db,N,New_N_157.wav,10,DeepONMF_H1,1,0.38494251082998776,10x212,0.006973100011236966,10,0.38494251082998776,0.3136173837155703,0.006459099939092994
