distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
16-8-3,3,SVM,DeepONMF_H3,0.975,0.016583123951777,0.9825,0.0102697979532218,0.945,0.0480884601541783,0.9862413515213462,0.0119770464970023,0.96375,0.0280032085215247
16-8-3,3,SVM,DeepONMF_W,0.915,0.0061237243569579,0.9075,0.0120221150385446,0.945,0.0209165006633518,0.985149941076981,0.0054422251327652,0.92625,0.0056768444139327
16-8-3,3,UjaNet,DeepONMF_H3,0.993,0.0075828754440515,0.99625,0.0055901699437494,0.98,0.0209165006633519,0.995015430290246,0.0052014304295721,0.988125,0.0121834929310112
16-8-3,3,UjaNet,DeepONMF_W,0.951,0.0188414436814167,0.9675,0.0297778231239289,0.885,0.0945383520059451,0.9718965071900048,0.0223638870103791,0.92625,0.0395655113387909
16-9,2,KNN,DeepONMF_H2,0.949,0.0219089023002066,0.9775,0.0129602758458298,0.835,0.0741619848709566,0.9596746570093778,0.017869356916167,0.90625,0.040685051769661
16-9,2,KNN,DeepONMF_W,0.868,0.0175356779167502,0.8712500000000001,0.0156873754975139,0.8550000000000001,0.0325960120260132,0.9600313010166176,0.0091222467689624,0.8631249999999999,0.0222512288986474
16-9,2,SVM,DeepONMF_H2,0.972,0.0144048602908879,0.97875,0.0113536888278655,0.945,0.0325960120260132,0.986146797893794,0.0081840103818002,0.961875,0.0206581173512979
16-9,2,SVM,DeepONMF_W,0.909,0.0235584379787795,0.90375,0.0248432586429397,0.93,0.0273861278752582,0.980941907397312,0.0076510180216471,0.916875,0.0233435617462288
16-9,2,UjaNet,DeepONMF_H2,0.995,0.005,0.9975,0.0034232659844072,0.985,0.0223606797749979,0.9962808641975308,0.0055298832422085,0.99125,0.0111365810507534
16-9,2,UjaNet,DeepONMF_W,0.983,0.0083666002653407,0.99375,0.0088388347648318,0.94,0.0136930639376291,0.9851307467999696,0.0033878925788698,0.966875,0.0092702481088695
17-10,2,KNN,DeepONMF_H2,0.949,0.0124498995979887,0.97,0.0111803398874989,0.865,0.0518411033833192,0.9665220915872968,0.0125752193134362,0.9175,0.0255410209271281
17-10,2,KNN,DeepONMF_W,0.873,0.0428077095860079,0.91125,0.0319912097301743,0.72,0.1051784198398131,0.9287233471946882,0.0261269513048174,0.815625,0.0645749322492869
17-10,2,SVM,DeepONMF_H2,0.972,0.0115108644332213,0.97875,0.0113536888278655,0.945,0.0273861278752582,0.9861698793309576,0.0068117300834891,0.961875,0.0158422398195457
17-10,2,SVM,DeepONMF_W,0.915,0.0176776695296636,0.91125,0.016177723881931,0.93,0.0325960120260132,0.981141267293881,0.0087893988520983,0.920625,0.0221632790331214
17-10,2,UjaNet,DeepONMF_H2,0.997,0.0044721359549995,0.99875,0.0027950849718747,0.99,0.0136930639376291,0.9975077639751554,0.0034126623228017,0.994375,0.0077811872487429
17-10,2,UjaNet,DeepONMF_W,0.981,0.0108397416943394,0.98875,0.0092702481088695,0.95,0.0249999999999999,0.9875226137305712,0.0062227891538532,0.969375,0.015372967345311
17-10-3,3,KNN,DeepONMF_H3,0.959,0.015165750888103,0.97875,0.0104582503316759,0.8800000000000001,0.0622494979899437,0.97043952286741,0.0150836155714799,0.929375,0.0316844796390913
17-10-3,3,KNN,DeepONMF_W,0.906,0.0134164078649987,0.925,0.0125,0.8300000000000001,0.0273861278752583,0.9560741257933634,0.0070241311016764,0.8775000000000001,0.0174553000547111
17-10-3,3,SVM,DeepONMF_H3,0.97,0.0176776695296637,0.97875,0.0129602758458298,0.935,0.0454147553114623,0.9836938718993552,0.0113810955125605,0.956875,0.0273682925572641
17-10-3,3,SVM,DeepONMF_W,0.926,0.0074161984870956,0.9225,0.0094785943050644,0.94,0.0223606797749978,0.9840421606914496,0.0058552719037509,0.93125,0.0105973905986332
17-10-3,3,UjaNet,DeepONMF_H3,0.995,0.005,0.995,0.0052291251658379,0.995,0.0111803398874989,0.99875,0.0027950849718747,0.995,0.0064801379229149
17-10-3,3,UjaNet,DeepONMF_W,0.962,0.0148323969741913,0.9725,0.0190599383524711,0.92,0.0325960120260132,0.9799286824286824,0.0078752633812482,0.94625,0.0164471217086759
17-11,2,KNN,DeepONMF_H2,0.943,0.0160468065358811,0.96875,0.0116926793336685,0.8400000000000001,0.0928708781050335,0.9608581790719114,0.0221942374155079,0.904375,0.0437834693406084
17-11,2,KNN,DeepONMF_W,0.874,0.0119373363863133,0.89375,0.0132582521472477,0.795,0.0325960120260132,0.945822482605889,0.0080785746119138,0.844375,0.0170305332417983
17-11,2,SVM,DeepONMF_H2,0.972,0.0125499003980111,0.98,0.0092702481088695,0.94,0.0379143772202577,0.9849680595958802,0.0095078982975952,0.96,0.021240806834958
17-11,2,SVM,DeepONMF_W,0.914,0.0065192024052026,0.91125,0.0102697979532218,0.925,0.0353553390593273,0.979958502566768,0.0091371127449548,0.918125,0.0148889115619645
17-11,2,UjaNet,DeepONMF_H2,0.995,0.005,0.995,0.0052291251658379,0.995,0.0111803398874989,0.99875,0.0027950849718747,0.995,0.0064801379229149
17-11,2,UjaNet,DeepONMF_W,0.981,0.0119373363863133,0.98875,0.0092702481088695,0.95,0.0249999999999999,0.9875074709949608,0.0062606360829484,0.969375,0.0165948975591897
17-11-4,3,KNN,DeepONMF_H3,0.958,0.0135092560861063,0.9825,0.0102697979532218,0.86,0.0487339717240448,0.9656984900995778,0.0116133839967635,0.92125,0.0255218962363693
17-11-4,3,KNN,DeepONMF_W,0.908,0.0152479506819769,0.91875,0.0171163299220364,0.865,0.0285043856274784,0.9645930769173668,0.0072239363922989,0.891875,0.0172016986806535
17-11-4,3,SVM,DeepONMF_H3,0.97,0.0169558249578131,0.9775,0.0156873754975139,0.94,0.0335410196624968,0.9848874637557818,0.0084657127566654,0.95875,0.0218079329029598
17-11-4,3,SVM,DeepONMF_W,0.929,0.0054772255750516,0.92625,0.0102697979532219,0.94,0.0223606797749978,0.9841296404763896,0.0057550116719695,0.933125,0.0078436877487568
17-11-4,3,UjaNet,DeepONMF_H3,0.985,0.005,0.98625,0.0068465319688146,0.98,0.0111803398874989,0.9949683544303796,0.0028130535204572,0.983125,0.005229125165838
17-11-4,3,UjaNet,DeepONMF_W,0.963,0.0135092560861063,0.9725,0.0136930639376291,0.925,0.053033008588991,0.98125025090164,0.0129442659355279,0.94875,0.0259205516916596
17-13-3,3,KNN,DeepONMF_H3,0.963,0.0103682206766638,0.9825,0.0102697979532218,0.885,0.0136930639376291,0.971557603485562,0.003499886445057,0.93375,0.0111365810507534
17-13-3,3,KNN,DeepONMF_W,0.905,0.0234520787991171,0.925,0.0125,0.825,0.0707106781186548,0.9549347546703087,0.0177691539874851,0.875,0.0409839907768875
17-13-3,3,SVM,DeepONMF_H3,0.968,0.0171755640373176,0.9775,0.0143885805415266,0.93,0.0325960120260132,0.9823888404528144,0.0082467149238374,0.95375,0.0224695975153094
17-13-3,3,SVM,DeepONMF_W,0.925,0.0061237243569579,0.92,0.0102697979532218,0.945,0.0209165006633518,0.98533062069377,0.0054216739194028,0.9325,0.0078436877487569
17-13-3,3,UjaNet,DeepONMF_H3,0.99,0.0086602540378443,0.995,0.0052291251658379,0.97,0.0273861278752583,0.9925388198757764,0.0068022569721473,0.9825,0.0154046969298327
17-13-3,3,UjaNet,DeepONMF_W,0.968,0.0139642400437689,0.98,0.0173430461568895,0.92,0.0325960120260132,0.9800709641021368,0.0080146575708202,0.95,0.0166829347687988
17-3,2,KNN,DeepONMF_H2,0.97,0.0145773797371132,0.9825,0.0111803398874989,0.92,0.0480884601541783,0.98013685394354,0.0117910633414571,0.95125,0.0259205516916596
17-3,2,KNN,DeepONMF_W,0.924,0.0213307290077015,0.94125,0.0180060753636099,0.8550000000000001,0.0410791918128875,0.9628819591411713,0.0106307424339238,0.898125,0.0280032085215248
17-3,2,SVM,DeepONMF_H2,0.976,0.0138744369255116,0.9825,0.0102697979532218,0.95,0.0353553390593273,0.9874522386653752,0.0088819687829418,0.96625,0.0213554369540873
17-3,2,SVM,DeepONMF_W,0.93,0.0099999999999999,0.92625,0.0081490030065033,0.945,0.0209165006633518,0.9853684210526316,0.005588758888668,0.935625,0.0137286766478055
17-3,2,UjaNet,DeepONMF_H2,0.995,0.0035355339059327,0.99625,0.0055901699437494,0.99,0.0136930639376291,0.9975155279503106,0.003402003462765,0.993125,0.0055901699437494
17-3,2,UjaNet,DeepONMF_W,0.966,0.0082158383625774,0.98125,0.0098821176880262,0.905,0.0447213595499957,0.9765066625204628,0.0107093020051435,0.943125,0.0201798553637036
17-4,2,KNN,DeepONMF_H2,0.968,0.0115108644332213,0.975,0.0108253175473054,0.94,0.0285043856274784,0.9848729162033282,0.0071571526740768,0.9575,0.0164767829080801
17-4,2,KNN,DeepONMF_W,0.909,0.0138744369255116,0.9275,0.0071260964068696,0.835,0.0602079728939614,0.95759395285882,0.0149864544592637,0.88125,0.030698254225607
17-4,2,SVM,DeepONMF_H2,0.974,0.0143178210632763,0.97875,0.0113536888278655,0.955,0.0325960120260132,0.988639035772944,0.0082621349963921,0.966875,0.0205633548454526
17-4,2,SVM,DeepONMF_W,0.923,0.0044721359549995,0.915,0.0071260964068696,0.955,0.0209165006633518,0.98789987029577,0.0054875041978685,0.935,0.0086715230784447
17-4,2,UjaNet,DeepONMF_H2,0.989,0.0082158383625774,0.99375,0.0062499999999999,0.97,0.0209165006633519,0.9925154302902458,0.0052106926437581,0.981875,0.0125778823734363
17-4,2,UjaNet,DeepONMF_W,0.956,0.0185067555233217,0.9725,0.0129602758458298,0.89,0.0627495019900556,0.972639708803243,0.0152738834850136,0.93125,0.0338741927948106
17-7,2,KNN,DeepONMF_H2,0.9559999999999998,0.0096176920308356,0.9725,0.0055901699437494,0.89,0.0454147553114623,0.972605506736697,0.0110546249561169,0.93125,0.0225346954716499
17-7,2,KNN,DeepONMF_W,0.884,0.0283725219182222,0.91,0.0270993542358484,0.78,0.0410791918128874,0.942891473287056,0.0114750516620138,0.845,0.0319912097301743
17-7,2,SVM,DeepONMF_H2,0.97,0.015,0.97625,0.0120221150385445,0.945,0.0325960120260132,0.9861072887874054,0.0082284459944688,0.960625,0.0210328983380797
17-7,2,SVM,DeepONMF_W,0.93,0.0111803398874989,0.9275,0.0143885805415266,0.94,0.0223606797749978,0.984128318712838,0.0058363041743716,0.93375,0.011566722202076
17-7,2,UjaNet,DeepONMF_H2,0.992,0.0103682206766638,0.9925,0.0135496771179242,0.99,0.0223606797749979,0.9975308641975308,0.0055211554999995,0.99125,0.0111365810507534
17-7,2,UjaNet,DeepONMF_W,0.974,0.0124498995979887,0.98,0.0102697979532219,0.95,0.0306186217847897,0.9874206888542711,0.007687030859062,0.965,0.0184083455937789
17-8,2,KNN,DeepONMF_H2,0.954,0.0129421791055448,0.97625,0.0068465319688146,0.865,0.0675462804305314,0.96682776119645,0.0163266607821438,0.920625,0.0328942434173519
17-8,2,KNN,DeepONMF_W,0.883,0.0207966343430854,0.9175,0.0204442840422451,0.745,0.0570087712549568,0.9351491201618924,0.0139832108716124,0.83125,0.0311717770988436
17-8,2,SVM,DeepONMF_H2,0.969,0.0108397416943394,0.9775,0.0104582503316759,0.935,0.0285043856274784,0.9836777727802268,0.0071248984632571,0.95625,0.0159344359799774
17-8,2,SVM,DeepONMF_W,0.922,0.0090829510622924,0.9175,0.0081490030065033,0.94,0.0223606797749978,0.9839274514302736,0.0059503647494126,0.92875,0.0131473024799766
17-8,2,UjaNet,DeepONMF_H2,0.993,0.0044721359549996,0.995,0.0052291251658379,0.985,0.0136930639376291,0.9962577639751552,0.0034162152379249,0.99,0.0067748385589621
17-8,2,UjaNet,DeepONMF_W,0.969,0.0163554272337961,0.9825,0.005229125165838,0.915,0.080234032679406,0.9791403098107312,0.0191447470444559,0.94875,0.0400561129854108
17-9,2,KNN,DeepONMF_H2,0.958,0.0135092560861062,0.98125,0.0098821176880262,0.865,0.0547722557505165,0.9668897635605026,0.0132383532966812,0.923125,0.0278282960761164
17-9,2,KNN,DeepONMF_W,0.8629999999999999,0.0075828754440515,0.89875,0.0178972763290953,0.72,0.0370809924354783,0.9279086663880612,0.0077162507601186,0.809375,0.0103644524698606
17-9,2,SVM,DeepONMF_H2,0.972,0.0144048602908879,0.97875,0.0113536888278655,0.945,0.0325960120260132,0.9861471997543706,0.0082126005143517,0.961875,0.020658117351298
17-9,2,SVM,DeepONMF_W,0.9200000000000002,0.0154110350074224,0.91875,0.0171163299220364,0.925,0.0306186217847897,0.9800374525244584,0.0081109430235813,0.921875,0.0180872451606096
17-9,2,UjaNet,DeepONMF_H2,0.994,0.0041833001326704,0.9975,0.0034232659844072,0.98,0.011180339887499,0.9950155279503106,0.002786472187212,0.98875,0.0064801379229148
17-9,2,UjaNet,DeepONMF_W,0.981,0.0074161984870956,0.99375,0.0044194173824159,0.93,0.0209165006633518,0.9827007131354956,0.0051463193561258,0.961875,0.0123822579725992
18-12-7,3,KNN,DeepONMF_H3,0.943,0.0275227178890457,0.97625,0.0135496771179242,0.8099999999999999,0.1054751155486449,0.9539959764281496,0.0248250476925623,0.8931250000000001,0.0559628085204808
18-12-7,3,KNN,DeepONMF_W,0.898,0.0120415945787922,0.9,0.0197642353760523,0.89,0.0285043856274784,0.9704770078288008,0.0069191173269233,0.8949999999999999,0.0092702481088695
18-12-7,3,SVM,DeepONMF_H3,0.972,0.0156524758424985,0.98125,0.0116926793336685,0.935,0.0335410196624968,0.9836947732333294,0.0084645000827032,0.958125,0.0221632790331214
18-12-7,3,SVM,DeepONMF_W,0.921,0.0054772255750516,0.9175,0.0092702481088696,0.935,0.0285043856274783,0.982682052617513,0.0074370390878392,0.92625,0.0116088597631292
18-12-7,3,UjaNet,DeepONMF_H3,0.986,0.0129421791055447,0.9925,0.0102697979532218,0.96,0.0518411033833193,0.9901594178716028,0.0126323627102482,0.97625,0.0262015922703182
18-12-7,3,UjaNet,DeepONMF_W,0.974,0.0074161984870956,0.9775,0.0034232659844072,0.96,0.0285043856274784,0.9899051609039606,0.007167489324465,0.96875,0.015148999554426
18-14-10-7-4,5,KNN,DeepONMF_H5,0.955,0.0257390753524674,0.98125,0.0116926793336685,0.85,0.0935414346693485,0.9634643274882364,0.0221704292417938,0.915625,0.0507271346273372
18-14-10-7-4,5,KNN,DeepONMF_W,0.918,0.0109544511501033,0.9225,0.0150519932234903,0.9,0.0395284707521047,0.9737498536655148,0.0099413618837933,0.91125,0.0176223402248395
18-14-10-7-4,5,SVM,DeepONMF_H5,0.967,0.0135092560861063,0.97625,0.0102697979532218,0.93,0.0325960120260132,0.982396897408164,0.0081399623566901,0.953125,0.0201314042605079
18-14-10-7-4,5,SVM,DeepONMF_W,0.929,0.0054772255750516,0.92625,0.0027950849718747,0.94,0.0223606797749978,0.9840881816969644,0.0058886055060856,0.933125,0.0116088597631291
18-14-10-7-4,5,UjaNet,DeepONMF_H5,0.983,0.0083666002653407,0.9875,0.0098821176880261,0.965,0.0223606797749979,0.991248923793411,0.0055702909679049,0.97625,0.0113966140805065
18-14-10-7-4,5,UjaNet,DeepONMF_W,0.968,0.0115108644332213,0.9825,0.0081490030065033,0.91,0.0418330013267037,0.9776840274634708,0.0102185543006292,0.94625,0.0220306959150181
18-14-9-5,4,KNN,DeepONMF_H4,0.944,0.0163554272337961,0.97875,0.0113536888278655,0.805,0.0778620575119872,0.9528549421130432,0.018094175835968,0.891875,0.0381838684852648
18-14-9-5,4,KNN,DeepONMF_W,0.912,0.0207966343430853,0.92,0.0213782892206088,0.8800000000000001,0.0273861278752583,0.968377453330015,0.0072983819999973,0.9,0.0217631066831001
18-14-9-5,4,SVM,DeepONMF_H4,0.961,0.017102631376487,0.97,0.0161777238819309,0.925,0.0353553390593273,0.9810493249091612,0.0089408102266949,0.9475,0.0222512288986473
18-14-9-5,4,SVM,DeepONMF_W,0.925,0.01,0.92125,0.0071260964068696,0.94,0.0285043856274783,0.9839992888572826,0.0075439205743541,0.930625,0.0164471217086759
18-14-9-5,4,UjaNet,DeepONMF_H4,0.984,0.0167332005306815,0.99125,0.0094785943050644,0.955,0.0596866819315666,0.9889035647601264,0.0146247067684124,0.973125,0.032219341046955
18-14-9-5,4,UjaNet,DeepONMF_W,0.962,0.0182345825288104,0.97125,0.0162980060130066,0.925,0.053033008588991,0.9811677097489704,0.0133077749268672,0.948125,0.0291145367471303
18-9,2,KNN,DeepONMF_H2,0.9469999999999998,0.0160468065358811,0.98,0.0081490030065033,0.8150000000000001,0.0720243014544396,0.9551626628897087,0.0167933858249988,0.8975,0.0364032321710586
18-9,2,KNN,DeepONMF_W,0.8779999999999999,0.018907670401189,0.8887499999999999,0.0149216704828916,0.835,0.0454147553114623,0.955662200100415,0.0120705474686624,0.8618750000000001,0.027898392650832
18-9,2,SVM,DeepONMF_H2,0.972,0.0144048602908879,0.97875,0.0104582503316759,0.945,0.0325960120260132,0.9861395390494389,0.0082186584748557,0.961875,0.0210096703924645
18-9,2,SVM,DeepONMF_W,0.93,0.0154110350074224,0.93,0.0149216704828916,0.93,0.0273861278752582,0.9815248503656064,0.0072394303287376,0.93,0.0185668134718911
18-9,2,UjaNet,DeepONMF_H2,0.992,0.0103682206766638,0.99625,0.0055901699437494,0.975,0.0306186217847897,0.993781055900621,0.0076071308125913,0.985625,0.0178972763290954
18-9,2,UjaNet,DeepONMF_W,0.979,0.0089442719099991,0.9875,0.0044194173824159,0.945,0.0410791918128874,0.986349495534838,0.0100803093421387,0.96625,0.0206581173512979
20-10,2,KNN,DeepONMF_H2,0.938,0.0097467943448089,0.985,0.0104582503316759,0.75,0.05,0.940474904185009,0.0109873877463156,0.8675,0.0231334444041522
20-10,2,KNN,DeepONMF_W,0.8710000000000001,0.0221923410211721,0.8949999999999999,0.0184348515046907,0.775,0.0707106781186547,0.9410592940280184,0.0176964868557553,0.835,0.0381070654537974
20-10,2,SVM,DeepONMF_H2,0.969,0.0134164078649987,0.97625,0.0120221150385445,0.94,0.0285043856274784,0.984872816737716,0.0071930623695143,0.958125,0.0180331725578168
20-10,2,SVM,DeepONMF_W,0.916,0.0171026313764871,0.91125,0.0135496771179242,0.935,0.0379143772202577,0.982476671578262,0.0102332350688913,0.923125,0.0242665858228964
20-10,2,UjaNet,DeepONMF_H2,0.993,0.0057008771254957,0.99625,0.0055901699437494,0.98,0.0325960120260132,0.9950767823800633,0.0080020159562204,0.988125,0.0150519932234904
20-10,2,UjaNet,DeepONMF_W,0.98,0.0127475487839819,0.9875,0.0076546554461974,0.95,0.0353553390593273,0.9875154302902456,0.0088114530578864,0.96875,0.02107927744255
20-12-6,3,KNN,DeepONMF_H3,0.944,0.0243413228892761,0.97875,0.0083852549156242,0.805,0.1123610252712211,0.9531044245740324,0.0263482173694415,0.891875,0.0569230566203186
20-12-6,3,KNN,DeepONMF_W,0.903,0.0103682206766638,0.905,0.0081490030065033,0.8949999999999999,0.0647108955277239,0.9721123317844682,0.0166231131033318,0.9,0.0300552875963614
20-12-6,3,SVM,DeepONMF_H3,0.971,0.0138744369255116,0.97875,0.0121834929310112,0.94,0.0285043856274784,0.9849047665550912,0.0072236724131171,0.959375,0.0184877493221863
20-12-6,3,SVM,DeepONMF_W,0.923,0.0103682206766638,0.92,0.0092702481088696,0.935,0.0379143772202577,0.982726096288562,0.0098873304719722,0.9275,0.019314421425453
20-12-6,3,UjaNet,DeepONMF_H3,0.989,0.0082158383625774,0.99125,0.0094785943050644,0.98,0.0111803398874989,0.9949838786248368,0.0028047275904981,0.985625,0.0078436877487569
20-12-6,3,UjaNet,DeepONMF_W,0.969,0.0074161984870956,0.975,0.0139754248593736,0.945,0.0273861278752583,0.9861919588098834,0.006716465037746,0.96,0.0089486381645477
20-15-10-5,4,KNN,DeepONMF_H4,0.951,0.0213307290077015,0.98625,0.0081490030065033,0.8099999999999999,0.0894427190999915,0.9543562528502288,0.0206806578069734,0.898125,0.0464879856790978
20-15-10-5,4,KNN,DeepONMF_W,0.908,0.0152479506819769,0.9125,0.0146575492494482,0.89,0.0418330013267037,0.9708179939364984,0.0108190302545233,0.90125,0.0230276667836756
20-15-10-5,4,SVM,DeepONMF_H4,0.97,0.0093541434669348,0.98125,0.0088388347648318,0.925,0.0176776695296636,0.9812491154965012,0.0044217771567174,0.953125,0.0116926793336685
20-15-10-5,4,SVM,DeepONMF_W,0.923,0.0044721359549995,0.9175,0.0052291251658379,0.945,0.0209165006633518,0.9852700864129436,0.0055185611361564,0.93125,0.009631896879639
20-15-10-5,4,UjaNet,DeepONMF_H4,0.986,0.0082158383625775,0.98875,0.0081490030065033,0.975,0.0176776695296637,0.9937261146496816,0.0044197400998021,0.981875,0.0106891446103044
20-15-10-5,4,UjaNet,DeepONMF_W,0.961,0.0138744369255116,0.965,0.0180060753636098,0.945,0.0209165006633518,0.9859902349444536,0.0051833287153066,0.955,0.0118172940007431
20-16-12-8-4,5,KNN,DeepONMF_H5,0.961,0.0054772255750516,0.99,0.0034232659844072,0.845,0.0325960120260132,0.962391647268764,0.007531490963895,0.9175,0.0154046969298327
20-16-12-8-4,5,KNN,DeepONMF_W,0.91,0.0169558249578131,0.92625,0.0194655143779967,0.845,0.0480884601541783,0.9599841132797,0.0119693870455688,0.8856249999999999,0.0244669739138292
20-16-12-8-4,5,SVM,DeepONMF_H5,0.97,0.0122474487139159,0.97875,0.0071260964068696,0.935,0.0418330013267037,0.9837260244540802,0.0104664185561727,0.956875,0.0229000887007015
20-16-12-8-4,5,SVM,DeepONMF_W,0.923,0.0083666002653407,0.9175,0.0120221150385446,0.945,0.0209165006633518,0.9852856946671964,0.0054473913198886,0.93125,0.0091108623356957
20-16-12-8-4,5,UjaNet,DeepONMF_H5,0.984,0.0108397416943394,0.99,0.0129602758458298,0.96,0.0518411033833192,0.9901910671970764,0.0126434269625767,0.975,0.0236964857626611
20-16-12-8-4,5,UjaNet,DeepONMF_W,0.966,0.0143178210632763,0.97375,0.0189571886101288,0.935,0.0285043856274784,0.9836571384133282,0.0070181723534966,0.954375,0.0142521928137391
4-3,2,KNN,DeepONMF_H2,0.957,0.0109544511501033,0.985,0.0055901699437495,0.845,0.054198708471697,0.9622938552053492,0.0127858624338577,0.915,0.0267365620452592
4-3,2,KNN,DeepONMF_W,0.918,0.0160468065358811,0.93625,0.0128086884574494,0.845,0.0670820393249936,0.9604940729124384,0.0163546372796191,0.890625,0.0335118915461363
4-3,2,SVM,DeepONMF_H2,0.969,0.0155724115023974,0.97875,0.0113536888278656,0.93,0.0325960120260131,0.9824135220125786,0.0082259156129018,0.954375,0.0219418621019274
4-3,2,SVM,DeepONMF_W,0.916,0.0065192024052026,0.91,0.0071260964068695,0.94,0.0285043856274784,0.9838456682295976,0.0075236914136616,0.925,0.0134411332297541
4-3,2,UjaNet,DeepONMF_H2,0.992,0.0057008771254956,0.995,0.0081490030065033,0.98,0.0209165006633519,0.995038628172686,0.0051715809180342,0.9875,0.0091108623356957
4-3,2,UjaNet,DeepONMF_W,0.969,0.0129421791055448,0.9875,0.0076546554461974,0.8949999999999999,0.0370809924354782,0.9741269041526888,0.0091075059367435,0.94125,0.0218079329029599
5-3,2,KNN,DeepONMF_H2,0.966,0.0082158383625775,0.98875,0.0052291251658379,0.875,0.05,0.9695062744652408,0.0117693894236658,0.931875,0.0235310632462708
5-3,2,KNN,DeepONMF_W,0.907,0.0156524758424985,0.915,0.0205395959064437,0.875,0.0467707173346742,0.9671580527565248,0.011659004166097,0.8949999999999999,0.0218303114957162
5-3,2,SVM,DeepONMF_H2,0.97,0.016583123951777,0.97875,0.0113536888278655,0.935,0.0487339717240447,0.9837253334164062,0.0121820016196937,0.956875,0.027898392650832
5-3,2,SVM,DeepONMF_W,0.913,0.0057008771254957,0.9075,0.0111803398874989,0.935,0.0223606797749978,0.9824825516025404,0.0057102724107152,0.92125,0.0071260964068695
5-3,2,UjaNet,DeepONMF_H2,0.989,0.0089442719099991,0.99125,0.0071260964068696,0.98,0.0209165006633519,0.99498417721519,0.0052339705774036,0.985625,0.0129978964644283
5-3,2,UjaNet,DeepONMF_W,0.958,0.0171755640373176,0.9725,0.0223606797749979,0.9,0.0467707173346742,0.97509899467749,0.0112602848743472,0.93625,0.0222731621015068
5-4,2,KNN,DeepONMF_H2,0.968,0.0135092560861063,0.9875,0.0098821176880262,0.89,0.0547722557505166,0.973048781518821,0.0133221097269005,0.93875,0.0278282960761164
5-4,2,KNN,DeepONMF_W,0.916,0.0163554272337961,0.93125,0.0187499999999999,0.8550000000000001,0.0209165006633519,0.9625274785103286,0.005379839309648,0.8931250000000001,0.015372967345311
5-4,2,SVM,DeepONMF_H2,0.973,0.0152479506819769,0.98125,0.0098821176880262,0.94,0.0454147553114623,0.9849911562012164,0.0113048415906403,0.960625,0.0260145692353342
5-4,2,SVM,DeepONMF_W,0.93,0.0117260393995585,0.9275,0.0113536888278655,0.94,0.0285043856274783,0.9841125730532368,0.0074135185409345,0.93375,0.016447121708676
5-4,2,UjaNet,DeepONMF_H2,0.995,0.005,0.99875,0.0027950849718747,0.98,0.0209165006633519,0.995038628172686,0.0051715809180343,0.989375,0.0107347275233235
5-4,2,UjaNet,DeepONMF_W,0.937,0.0148323969741913,0.94,0.0071260964068696,0.925,0.0770551750371121,0.9807867801208534,0.0193485140013485,0.9325,0.0376688905132603
6-3,2,KNN,DeepONMF_H2,0.968,0.0103682206766638,0.9875,0.0076546554461974,0.89,0.0518411033833193,0.9730547769457112,0.012496394086114,0.93875,0.0250585252459118
6-3,2,KNN,DeepONMF_W,0.9,0.0136930639376291,0.935,0.0121834929310111,0.76,0.0379143772202577,0.9397399408516632,0.0090818243608544,0.8474999999999999,0.021240806834958
6-3,2,SVM,DeepONMF_H2,0.972,0.0144048602908879,0.97875,0.0113536888278655,0.945,0.0325960120260132,0.986146797893794,0.0081840103818002,0.961875,0.0206581173512979
6-3,2,SVM,DeepONMF_W,0.912,0.0075828754440515,0.90375,0.0071260964068695,0.945,0.0209165006633518,0.98503288784485,0.0056392953223793,0.924375,0.011566722202076
6-3,2,UjaNet,DeepONMF_H2,0.994,0.0041833001326703,0.995,0.0068465319688145,0.99,0.0136930639376291,0.9975155279503106,0.0034020034627649,0.9925,0.0052291251658379
6-3,2,UjaNet,DeepONMF_W,0.97,0.0093541434669348,0.98125,0.0088388347648318,0.925,0.0395284707521046,0.9813417889142528,0.0097216013850074,0.953125,0.019263793759278
6-4,2,KNN,DeepONMF_H2,0.958,0.0144048602908879,0.9825,0.0068465319688146,0.86,0.0651920240520265,0.9657993221555404,0.0158260779678771,0.92125,0.0329535658161601
6-4,2,KNN,DeepONMF_W,0.902,0.0125499003980111,0.9175,0.0081490030065033,0.8400000000000001,0.0547722557505166,0.9583811477241244,0.0135731570071503,0.8787499999999999,0.0275461260887987
6-4,2,SVM,DeepONMF_H2,0.975,0.0127475487839819,0.98,0.0092702481088695,0.955,0.0325960120260132,0.9886632234694692,0.0082339131401489,0.9675,0.0197147628694843
6-4,2,SVM,DeepONMF_W,0.913,0.0144048602908879,0.90875,0.0156873754975139,0.93,0.0209165006633518,0.9811049717851008,0.0056778657586091,0.919375,0.0148889115619644
6-4,2,UjaNet,DeepONMF_H2,0.991,0.0065192024052026,0.99375,0.0076546554461974,0.98,0.0111803398874989,0.9949997051655004,0.0027956644100775,0.986875,0.0067748385589621
6-4,2,UjaNet,DeepONMF_W,0.952,0.0228035085019827,0.9675,0.0284357829151933,0.89,0.0335410196624968,0.9724251579183728,0.0080596562428818,0.92875,0.0204203865658806
6-4-3,3,KNN,DeepONMF_H3,0.961,0.0151657508881031,0.9825,0.0092702481088696,0.875,0.0559016994374947,0.9692909460982456,0.0134699597712243,0.92875,0.0296792751764593
