indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
62,SNR_-5db,N,New_N_063.wav,24-15-10-6,DeepONMF_H4,4,0.4816065994007082,6x212,0.02716379996854812,24,0.3079919875802411,0.27999034286585883,0.016064300085417926,15,0.3901351433454462,0.19081821005756494,0.004550999961793423,10,0.3481139029846428,0.17494532521774545,0.0032311000395566225,6,0.46391699547761434,0.122928235233691,0.0025012000696733594
63,SNR_-5db,N,New_N_064.wav,24-15-10-6,DeepONMF_H4,4,0.48563507134782885,6x212,0.02632959990296513,24,0.3138552718229093,0.2700697337045884,0.014300999930128455,15,0.3921380002110077,0.18900184223800015,0.004953099996782839,10,0.3896022848574107,0.1405608973419247,0.003494699951261282,6,0.45431927627626756,0.11117172460575367,0.002558200038038194
64,SNR_-5db,N,New_N_065.wav,24-15-10-6,DeepONMF_H4,4,0.47554443213001035,6x212,0.02637730003334582,24,0.31357210157824583,0.26394779745031477,0.014773300033994019,15,0.4252983842425494,0.17898187212891123,0.004719200078397989,10,0.45435233318686535,0.13428035800847501,0.003218300058506429,6,0.4977940839689448,0.14845610657157995,0.0027866000309586525
65,SNR_-5db,N,New_N_066.wav,24-15-10-6,DeepONMF_H4,4,0.46822906323625957,6x212,0.02736120007466525,24,0.3148789269325973,0.2559188830161066,0.01561010000295937,15,0.37441723009170974,0.2071549994798841,0.004919099970720708,10,0.37331765636528724,0.16954775807059502,0.003402099944651127,6,0.4362346250575221,0.15767255281050022,0.002652799943462014
66,SNR_-5db,N,New_N_067.wav,24-15-10-6,DeepONMF_H4,4,0.47102654689004253,6x212,0.02815230004489422,24,0.3099393903796244,0.2774802662508713,0.01554210006725043,15,0.40734155698246594,0.19116754142697856,0.0052640000358223915,10,0.35705337174147117,0.16721967185381298,0.0037565999664366245,6,0.40202959245823944,0.12039630570604344,0.002761899959295988
67,SNR_-5db,N,New_N_068.wav,24-15-10-6,DeepONMF_H4,4,0.4742411021540169,6x212,0.02779630001168698,24,0.30767180639370184,0.2899271590969726,0.016051999991759658,15,0.41846313898947074,0.16478762301699368,0.004654400050640106,10,0.3947035029444283,0.14207545676009528,0.003390299971215427,6,0.42930281697334405,0.09640954475780306,0.0029394999146461487
68,SNR_-5db,N,New_N_069.wav,24-15-10-6,DeepONMF_H4,4,0.46451442563109874,6x212,0.027963000000454485,24,0.3127809467940008,0.26795407366981056,0.016612500068731606,15,0.39423048208075423,0.19310466457181208,0.004599499981850386,10,0.3580927672391209,0.14755641104851297,0.0032150999177247286,6,0.4557358953486689,0.13988593007196665,0.002545700059272349
69,SNR_-5db,N,New_N_070.wav,24-15-10-6,DeepONMF_H4,4,0.4653914152378317,6x212,0.02684830001089722,24,0.31196433517878924,0.2648845341975506,0.014740000013262033,15,0.4127923307975984,0.19322164150900142,0.004544900031760335,10,0.406746240564146,0.18412622466204848,0.003925400087609887,6,0.4274763519064213,0.14316421122396655,0.0027589999372139573
70,SNR_-5db,N,New_N_071.wav,24-15-10-6,DeepONMF_H4,4,0.4669842489609337,6x212,0.02626589999999851,24,0.3187926548233232,0.264123606003,0.014944599941372871,15,0.38370045766992017,0.21016193778916714,0.004621799918822944,10,0.3546133632386464,0.18142558703186967,0.003229800029657781,6,0.39997602411025956,0.1486172742072561,0.0024796000216156244
71,SNR_-5db,N,New_N_072.wav,24-15-10-6,DeepONMF_H4,4,0.4720712002709685,6x212,0.02974769996944815,24,0.31370757430679747,0.27726066713539593,0.0177541000302881,15,0.4051709079405343,0.18859576561915892,0.004950099973939359,10,0.391165447623652,0.16870367589297203,0.0032851999858394265,6,0.4623237263071164,0.15243990173521,0.0024872999638319016
