distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std,origen
15-7-6,3,KNN,DeepONMF_W,0.8188000000000001,0.0070142711667,0.5469999999999999,0.0175356779167501,0.8867499999999999,0.0043839194791875,0.5651113774336812,0.0235024340592839,0.716875,0.0109597986979688,anterior
15-7-6,3,SVM,DeepONMF_H3,0.954,0.010099504938362,0.885,0.0252487623459052,0.97125,0.0063121905864764,0.8864118202860203,0.0254593072196417,0.928125,0.0157804764661907,anterior
15-7-6,3,SVM,DeepONMF_W,0.8804000000000001,0.0060663003552412,0.701,0.0151657508881031,0.92525,0.0037914377220257,0.7000130513980636,0.0201416185866437,0.813125,0.0094785943050643,anterior
15-7-6,3,UjaNet,DeepONMF_H3,0.974,0.0143527000944073,0.935,0.0358817502360183,0.98375,0.0089704375590045,0.936290751192862,0.0353696134784904,0.959375,0.0224260938975114,anterior
15-7-6,3,UjaNet,DeepONMF_W,0.9332,0.0107331262919989,0.833,0.0268328157299974,0.95825,0.0067082039324993,0.8395733234673463,0.027345594154354,0.8956250000000001,0.0167705098312484,anterior
15-8,2,KNN,DeepONMF_H2,0.9144,0.0112605506082073,0.786,0.0281513765205184,0.9465,0.0070378441301296,0.816360940079273,0.0241873223195602,0.86625,0.017594610325324,anterior
15-8,2,KNN,DeepONMF_W,0.7984,0.011865917579353,0.496,0.0296647939483826,0.874,0.0074161984870956,0.5131320179014072,0.0264996639996406,0.6849999999999999,0.0185404962177391,anterior
15-8,2,SVM,DeepONMF_H2,0.954,0.0046904157598233,0.885,0.0117260393995586,0.9712499999999998,0.0029315098498895,0.8889209626573855,0.0131713284035736,0.928125,0.0073287746247241,anterior
15-8,2,SVM,DeepONMF_W,0.8652000000000001,0.0125379424149259,0.663,0.031344856037315,0.91575,0.0078362140093286,0.6628732177327328,0.039483605990934,0.789375,0.0195905350233218,anterior
15-8,2,UjaNet,DeepONMF_H2,0.9732,0.0142548237449644,0.933,0.0356370593624109,0.98325,0.0089092648406026,0.9355419454739416,0.0323652338451973,0.958125,0.0222731621015068,anterior
15-8,2,UjaNet,DeepONMF_W,0.94,0.0054772255750517,0.85,0.013693063937629,0.9625,0.0034232659844073,0.8581723009433896,0.0115608963036563,0.90625,0.0085581649610182,anterior
15-8-3,3,KNN,DeepONMF_H3,0.936,0.0073484692283496,0.8400000000000001,0.0183711730708738,0.96,0.0045927932677184,0.8497957330898993,0.0205935013375815,0.9,0.0114819831692961,anterior
15-8-3,3,KNN,DeepONMF_W,0.8564,0.008173126696681,0.641,0.0204328167417025,0.91025,0.0051082041854256,0.6701667014997545,0.027013558928634,0.775625,0.012770510463564,anterior
15-8-3,3,SVM,DeepONMF_H3,0.9584,0.0125219806739988,0.8959999999999999,0.031304951684997,0.974,0.0078262379212493,0.8986866271984194,0.0327093837320375,0.935,0.0195655948031231,anterior
15-8-3,3,SVM,DeepONMF_W,0.8916000000000001,0.0080498447189992,0.729,0.0201246117974981,0.93225,0.0050311529493745,0.7358534726230743,0.0325924461178983,0.8306250000000001,0.0125778823734362,anterior
15-8-3,3,UjaNet,DeepONMF_H3,0.9752,0.0126964561984831,0.938,0.0317411404962078,0.9845,0.007935285124052,0.9392578857046974,0.0305915767803253,0.96125,0.0198382128101298,anterior
15-8-3,3,UjaNet,DeepONMF_W,0.9408,0.0041472882706655,0.852,0.0103682206766638,0.963,0.0025920551691659,0.857018735678832,0.0107631361865686,0.9075,0.0064801379229149,anterior
16-10,2,KNN,DeepONMF_H2,0.9104,0.0135203550249243,0.776,0.033800887562311,0.944,0.0084502218905777,0.8117774247025901,0.0152106332481673,0.86,0.0211255547264444,anterior
16-10,2,KNN,DeepONMF_W,0.7964,0.0159624559513879,0.491,0.0399061398784698,0.8727499999999999,0.0099765349696175,0.5048210092519778,0.0399706862389286,0.681875,0.0249413374240436,anterior
16-10,2,SVM,DeepONMF_H2,0.956,0.0101980390271854,0.89,0.0254950975679639,0.9725,0.006373774391991,0.8921731152546807,0.0263777452435356,0.93125,0.0159344359799774,anterior
16-10,2,SVM,DeepONMF_W,0.8628,0.0093380940239429,0.657,0.0233452350598575,0.91425,0.0058363087649643,0.6522353802904781,0.0202985526598333,0.785625,0.0145907719124109,anterior
16-10,2,UjaNet,DeepONMF_H2,0.9796,0.0095289033996572,0.949,0.0238222584991432,0.9872499999999998,0.0059555646247857,0.9506232197925484,0.0240984347620717,0.968125,0.0148889115619645,anterior
16-10,2,UjaNet,DeepONMF_W,0.9404,0.007266360849834,0.851,0.0181659021245849,0.96275,0.0045414755311462,0.8603445965140655,0.0206897489841008,0.906875,0.0113536888278655,anterior
16-10-4,3,KNN,DeepONMF_H3,0.932,0.0054772255750516,0.8300000000000001,0.0136930639376291,0.9575,0.0034232659844072,0.8445802399015185,0.015509977666568,0.89375,0.0085581649610183,anterior
16-10-4,3,KNN,DeepONMF_W,0.8516,0.0150598804776133,0.629,0.0376497011940334,0.90725,0.0094124252985083,0.6470289668679419,0.0487637629883516,0.7681250000000001,0.0235310632462708,anterior
16-10-4,3,SVM,DeepONMF_H3,0.9556,0.0115238882327103,0.889,0.0288097205817759,0.97225,0.0072024301454439,0.8905307865654318,0.0290899596163978,0.930625,0.0180060753636098,anterior
16-10-4,3,SVM,DeepONMF_W,0.8904,0.0068410525505948,0.726,0.017102631376487,0.9315,0.0042756578441218,0.735101569008734,0.0221627827666595,0.82875,0.0106891446103044,anterior
16-10-4,3,UjaNet,DeepONMF_H3,0.9756,0.0072663608498339,0.939,0.0181659021245849,0.98475,0.0045414755311462,0.9410576061580032,0.0179618352478089,0.961875,0.0113536888278655,anterior
16-10-4,3,UjaNet,DeepONMF_W,0.942,0.0074833147735478,0.8550000000000001,0.0187082869338698,0.96375,0.0046770717334674,0.8621817496867494,0.0201871502702065,0.909375,0.0116926793336685,anterior
16-10-5,3,KNN,DeepONMF_H3,0.9228,0.0084380092438915,0.807,0.0210950231097289,0.95175,0.0052737557774323,0.8315346217287223,0.0181890161562058,0.8793749999999999,0.0131843894435806,anterior
16-10-5,3,KNN,DeepONMF_W,0.842,0.0148323969741913,0.6050000000000001,0.0370809924354783,0.90125,0.0092702481088696,0.6245485518313105,0.041538572278129,0.753125,0.023175620272174,anterior
16-10-5,3,SVM,DeepONMF_H3,0.9532,0.0085556998544829,0.883,0.0213892496362074,0.97075,0.0053473124090518,0.8857909336528419,0.0223225345730861,0.926875,0.0133682810226296,anterior
16-10-5,3,SVM,DeepONMF_W,0.8879999999999999,0.0019999999999999,0.72,0.0049999999999999,0.93,0.00125,0.72341119572152,0.0074771211249932,0.825,0.0031249999999999,anterior
16-10-5,3,UjaNet,DeepONMF_H3,0.972,0.0076157731058638,0.93,0.0190394327646597,0.9825,0.0047598581911649,0.9318288752598156,0.0181971476334125,0.95625,0.0118996454779123,anterior
16-10-5,3,UjaNet,DeepONMF_W,0.9412,0.0072938330115241,0.8530000000000001,0.0182345825288104,0.96325,0.0045586456322026,0.8588128577579253,0.0179695928517264,0.908125,0.0113966140805065,anterior
16-11,2,KNN,DeepONMF_H2,0.9096,0.0055497747702046,0.774,0.0138744369255116,0.9435,0.0034686092313778,0.8026975002567124,0.0114055040436107,0.85875,0.0086715230784447,anterior
16-11,2,KNN,DeepONMF_W,0.7884,0.0105261578935526,0.471,0.0263153947338815,0.86775,0.0065788486834704,0.4777012151168976,0.043000114382249,0.6693749999999999,0.0164471217086759,anterior
16-11,2,SVM,DeepONMF_H2,0.952,0.008,0.8800000000000001,0.02,0.97,0.005,0.8847627567390232,0.0208561175880336,0.925,0.0125,anterior
16-11,2,SVM,DeepONMF_W,0.868,0.0054772255750517,0.67,0.0136930639376291,0.9175,0.0034232659844072,0.6639912330912046,0.0138342804157822,0.79375,0.0085581649610182,anterior
16-11,2,UjaNet,DeepONMF_H2,0.9751999999999998,0.012214745187682,0.938,0.0305368629692048,0.9845,0.0076342157423012,0.9402302901611526,0.0274854611116766,0.96125,0.0190855393557531,anterior
16-11,2,UjaNet,DeepONMF_W,0.9356,0.0144499134945507,0.8390000000000001,0.0361247837363768,0.95975,0.0090311959340942,0.8482459328709459,0.0362860340478363,0.899375,0.0225779898352355,anterior
16-11-4,3,KNN,DeepONMF_H3,0.9296,0.0099398189118313,0.8240000000000001,0.0248495472795784,0.956,0.0062123868198945,0.8348288657149732,0.0206606240914149,0.89,0.0155309670497364,anterior
16-11-4,3,KNN,DeepONMF_W,0.8511999999999998,0.0099599196783909,0.628,0.0248997991959774,0.907,0.0062249497989943,0.6497846627499402,0.023897575893612,0.7675,0.0155623744974859,anterior
16-11-4,3,SVM,DeepONMF_H3,0.9572,0.009859006035093,0.893,0.0246475150877325,0.97325,0.0061618787719331,0.8952841002714585,0.0257432633816641,0.933125,0.0154046969298327,anterior
16-11-4,3,SVM,DeepONMF_W,0.8896,0.0086486993241758,0.724,0.0216217483104396,0.931,0.0054054370776098,0.7267933991765279,0.0228772672667462,0.8275,0.0135135926940248,anterior
16-11-4,3,UjaNet,DeepONMF_H3,0.9692,0.0100598210719674,0.923,0.0251495526799186,0.98075,0.0062873881699796,0.924764537353421,0.0240694423055845,0.951875,0.0157184704249491,anterior
16-11-4,3,UjaNet,DeepONMF_W,0.944,0.006164414002969,0.86,0.0154110350074224,0.965,0.0038527587518556,0.8630262228792123,0.0159651765729325,0.9125,0.009631896879639,anterior
16-12,2,KNN,DeepONMF_H2,0.9088,0.0043817804600413,0.772,0.0109544511501032,0.943,0.0027386127875258,0.8078328409690032,0.027016020488205,0.8574999999999999,0.0068465319688146,anterior
16-12,2,KNN,DeepONMF_W,0.7872,0.0121326007104824,0.4679999999999999,0.0303315017762061,0.867,0.0075828754440515,0.4759004178440943,0.0421211821612347,0.6675,0.0189571886101288,anterior
16-12,2,SVM,DeepONMF_H2,0.9524,0.0077974354758471,0.881,0.0194935886896179,0.97025,0.0048733971724044,0.8837901209866063,0.0187038994179061,0.925625,0.0121834929310112,anterior
16-12,2,SVM,DeepONMF_W,0.8576,0.0074027022093287,0.6439999999999999,0.0185067555233217,0.911,0.0046266888808304,0.637983966241409,0.022688888709215,0.7775000000000001,0.011566722202076,anterior
16-12,2,UjaNet,DeepONMF_H2,0.9776,0.0062289646009589,0.9440000000000002,0.0155724115023974,0.986,0.0038931028755993,0.9450980779145391,0.0154319506118237,0.965,0.0097327571889984,anterior
16-12,2,UjaNet,DeepONMF_W,0.9408,0.0074296702484026,0.852,0.0185741756210067,0.963,0.0046435439052516,0.8608381463271219,0.0168319377357771,0.9075,0.0116088597631291,anterior
16-12-8-4,4,KNN,DeepONMF_H4,0.9268,0.0118827606220103,0.817,0.0297069015550259,0.95425,0.0074267253887564,0.8411364943097608,0.0207916963105046,0.8856249999999999,0.0185668134718912,anterior
16-12-8-4,4,KNN,DeepONMF_W,0.8516,0.010899541274751,0.629,0.0272488531868773,0.90725,0.0068122132967193,0.6566357943814382,0.0278882864817623,0.7681250000000001,0.0170305332417983,anterior
16-12-8-4,4,SVM,DeepONMF_H4,0.9536,0.0062289646009589,0.884,0.0155724115023975,0.971,0.0038931028755993,0.8861616210465989,0.0173020027646235,0.9275,0.0097327571889983,anterior
16-12-8-4,4,SVM,DeepONMF_W,0.8952,0.007293833011524,0.738,0.0182345825288104,0.9345,0.0045586456322025,0.7426425339495434,0.0168555339042124,0.83625,0.0113966140805065,anterior
16-12-8-4,4,UjaNet,DeepONMF_H4,0.974,0.006164414002969,0.935,0.0154110350074224,0.98375,0.0038527587518556,0.9366865325699252,0.0152256157310804,0.959375,0.009631896879639,anterior
16-12-8-4,4,UjaNet,DeepONMF_W,0.9448,0.0064187226143524,0.8619999999999999,0.0160468065358811,0.9655,0.0040117016339703,0.8728791144976575,0.0111818458136124,0.91375,0.0100292540849257,anterior
16-15-7,3,KNN,DeepONMF_H3,0.8927999999999999,0.0141844985811976,0.732,0.0354612464529942,0.933,0.0088653116132485,0.7772652124453285,0.0277439723332133,0.8324999999999999,0.0221632790331214,anterior
16-15-7,3,KNN,DeepONMF_W,0.8272,0.0114542568506209,0.568,0.0286356421265526,0.892,0.0071589105316381,0.587597179764438,0.019288594598204,0.7300000000000001,0.0178972763290954,anterior
16-15-7,3,SVM,DeepONMF_H3,0.9496,0.0115238882327103,0.874,0.0288097205817758,0.9685,0.0072024301454439,0.8775678187020054,0.0283332308832065,0.92125,0.0180060753636098,anterior
16-15-7,3,SVM,DeepONMF_W,0.8860000000000001,0.0096953597148326,0.7150000000000001,0.0242383992870816,0.92875,0.0060595998217704,0.7220139164514285,0.0154839262971595,0.821875,0.015148999554426,anterior
16-15-7,3,UjaNet,DeepONMF_H3,0.9724,0.0089888820216978,0.9309999999999998,0.0224722050542441,0.98275,0.005618051263561,0.9329652463048088,0.0214794406482786,0.956875,0.0140451281589026,anterior
16-15-7,3,UjaNet,DeepONMF_W,0.948,0.0114017542509913,0.8699999999999999,0.0285043856274784,0.9675,0.0071260964068695,0.8753243745387792,0.0281190883696667,0.91875,0.017815241017174,anterior
16-3,2,KNN,DeepONMF_H2,0.9468,0.0068702256149271,0.867,0.0171755640373177,0.96675,0.0042938910093293,0.8749862776874886,0.0175959151471163,0.916875,0.0107347275233235,anterior
16-3,2,KNN,DeepONMF_W,0.8592000000000001,0.0083186537372342,0.6479999999999999,0.0207966343430854,0.912,0.0051991585857714,0.6858002808784971,0.0219265468930665,0.78,0.0129978964644283,anterior
16-3,2,SVM,DeepONMF_H2,0.9624,0.0099398189118312,0.906,0.0248495472795783,0.9765,0.0062123868198945,0.9065136455329008,0.0258118284129838,0.94125,0.0155309670497364,anterior
16-3,2,SVM,DeepONMF_W,0.8852,0.0083186537372342,0.713,0.0207966343430853,0.92825,0.0051991585857713,0.722723703033876,0.0298854462832719,0.820625,0.0129978964644283,anterior
16-3,2,UjaNet,DeepONMF_H2,0.9736,0.0062289646009589,0.934,0.0155724115023974,0.9835,0.0038931028755992,0.9354495520107158,0.0148856232808052,0.95875,0.0097327571889984,anterior
16-3,2,UjaNet,DeepONMF_W,0.9408,0.018088670487352,0.852,0.04522167621838,0.963,0.011305419054595,0.8616342193784513,0.0434373353529022,0.9075,0.0282635476364875,anterior
16-4,2,KNN,DeepONMF_H2,0.9412,0.0059329587896765,0.8530000000000001,0.0148323969741912,0.96325,0.0037080992435477,0.8564860144802056,0.0146102796451964,0.908125,0.0092702481088695,anterior
16-4,2,KNN,DeepONMF_W,0.8404,0.0178549712965325,0.601,0.0446374282413312,0.90025,0.0111593570603328,0.6251010910656989,0.0464241501568522,0.7506250000000001,0.027898392650832,anterior
16-4,2,SVM,DeepONMF_H2,0.96,0.0088317608663277,0.9,0.0220794021658196,0.975,0.0055198505414549,0.901420934847724,0.023854116754488,0.9375,0.0137996263536372,anterior
16-4,2,SVM,DeepONMF_W,0.8827999999999999,0.0115412304370028,0.7070000000000001,0.028853076092507,0.92675,0.0072132690231267,0.7088235377560139,0.031174149257102,0.8168749999999999,0.0180331725578168,anterior
16-4,2,UjaNet,DeepONMF_H2,0.9776,0.0049799598391954,0.9440000000000002,0.0124498995979886,0.986,0.0031124748994971,0.9454877142887412,0.0124668377193328,0.965,0.0077811872487429,anterior
16-4,2,UjaNet,DeepONMF_W,0.9432,0.0106395488626162,0.858,0.0265988721565407,0.9645,0.0066497180391352,0.8650566822935207,0.0227882177611108,0.91125,0.016624295097838,anterior
16-7,2,KNN,DeepONMF_H2,0.926,0.0102956301409869,0.8150000000000001,0.0257390753524674,0.95375,0.0064347688381168,0.8314113099004965,0.0323990972207965,0.884375,0.0160869220952921,anterior
16-7,2,KNN,DeepONMF_W,0.8216000000000001,0.0051768716422179,0.554,0.0129421791055447,0.8885,0.0032355447763861,0.5752708020339273,0.0271655972021968,0.7212500000000001,0.0080888619409654,anterior
16-7,2,SVM,DeepONMF_H2,0.9556,0.0060663003552413,0.8889999999999999,0.015165750888103,0.97225,0.0037914377220258,0.8906938036104821,0.0162054902155496,0.930625,0.0094785943050644,anterior
16-7,2,SVM,DeepONMF_W,0.8728,0.0072938330115241,0.6819999999999999,0.0182345825288104,0.9205,0.0045586456322026,0.6781012499386811,0.020143233196703,0.8012499999999999,0.0113966140805065,anterior
16-7,2,UjaNet,DeepONMF_H2,0.9744,0.0097365291557104,0.936,0.0243413228892762,0.984,0.006085330722319,0.9371787126466128,0.0237833556262723,0.96,0.0152133268057976,anterior
16-7,2,UjaNet,DeepONMF_W,0.9424,0.0136674796506158,0.8560000000000001,0.0341686991265397,0.964,0.008542174781635,0.8611592764764481,0.0352022975682939,0.91,0.0213554369540873,anterior
16-8,2,KNN,DeepONMF_H2,0.9256,0.0079246451024636,0.8140000000000001,0.0198116127561589,0.9535,0.0049529031890397,0.8321630517065349,0.0244113887399045,0.88375,0.0123822579725993,anterior
16-8,2,KNN,DeepONMF_W,0.8099999999999999,0.0156204993518133,0.525,0.0390512483795332,0.88125,0.0097628120948833,0.5376101346306379,0.0481676052870838,0.703125,0.0244070302372082,anterior
16-8,2,SVM,DeepONMF_H2,0.9556,0.0079246451024635,0.889,0.0198116127561589,0.97225,0.0049529031890397,0.8909609294752215,0.0214462631392658,0.930625,0.0123822579725993,anterior
16-8,2,SVM,DeepONMF_W,0.8671999999999999,0.0143248036635759,0.6679999999999999,0.0358120091589399,0.917,0.0089530022897349,0.6639211267375111,0.0376268243155867,0.7925,0.0223825057243374,anterior
16-8,2,UjaNet,DeepONMF_H2,0.9768,0.0116275534829988,0.942,0.0290688837074972,0.9855,0.0072672209268743,0.943690409937268,0.0289426142112171,0.96375,0.0181680523171857,anterior
16-8,2,UjaNet,DeepONMF_W,0.932,0.0140712472794703,0.8300000000000001,0.0351781181986757,0.9575,0.0087945295496689,0.8407613102421099,0.0316909260163665,0.89375,0.0219863238741723,anterior
16-8-3,3,KNN,DeepONMF_H3,0.938,0.0067823299831252,0.8450000000000001,0.0169558249578131,0.96125,0.0042389562394532,0.8520569048303861,0.0189778825707289,0.903125,0.0105973905986332,anterior
16-8-3,3,KNN,DeepONMF_W,0.8676,0.0124418648119966,0.6689999999999999,0.0311046620299915,0.91725,0.0077761655074978,0.7049485115468075,0.0289106783002398,0.793125,0.0194404137687447,anterior
16-8-3,3,SVM,DeepONMF_H3,0.9591999999999998,0.0072938330115241,0.898,0.0182345825288104,0.9745,0.0045586456322026,0.9003180995063648,0.0191658939764414,0.93625,0.0113966140805065,anterior
16-8-3,3,SVM,DeepONMF_W,0.8936,0.013145341380124,0.734,0.0328633534503099,0.9335,0.0082158383625774,0.7473249234068682,0.034921004872551,0.83375,0.0205395959064437,anterior
16-8-3,3,UjaNet,DeepONMF_H3,0.9728,0.0079498427657407,0.932,0.0198746069143517,0.983,0.0049686517285879,0.9331679923584002,0.0197833125320969,0.9575,0.0124216293214698,anterior
16-8-3,3,UjaNet,DeepONMF_W,0.9508,0.0067230945255886,0.877,0.0168077363139715,0.96925,0.0042019340784929,0.8813921366090849,0.0159292504143433,0.923125,0.0105048351962322,anterior
16-9,2,KNN,DeepONMF_H2,0.91,0.0120830459735945,0.7749999999999999,0.0302076149339864,0.94375,0.0075519037334965,0.806279110072953,0.0238530591401257,0.859375,0.0188797593337415,anterior
16-9,2,KNN,DeepONMF_W,0.7939999999999999,0.0110453610171872,0.485,0.0276134025429681,0.8712500000000001,0.0069033506357421,0.4951650718919502,0.028864373158666,0.678125,0.0172583765893551,anterior
16-9,2,SVM,DeepONMF_H2,0.9516,0.0082945765413311,0.8789999999999999,0.0207364413533277,0.96975,0.0051841103383319,0.8818795358841676,0.0219579825587618,0.924375,0.0129602758458299,anterior
16-9,2,SVM,DeepONMF_W,0.8652,0.0125379424149259,0.663,0.0313448560373149,0.9157499999999998,0.0078362140093287,0.6571158969380888,0.0320165548007034,0.789375,0.0195905350233218,anterior
16-9,2,UjaNet,DeepONMF_H2,0.9756,0.0045607017003965,0.939,0.0114017542509914,0.98475,0.0028504385627479,0.9408281405446524,0.0112332927129984,0.961875,0.0071260964068695,anterior
16-9,2,UjaNet,DeepONMF_W,0.9452,0.0085556998544829,0.8629999999999999,0.0213892496362075,0.96575,0.0053473124090519,0.867840711225108,0.0228714170633938,0.914375,0.0133682810226296,anterior
17-10,2,KNN,DeepONMF_H2,0.9052,0.006870225614927,0.763,0.0171755640373176,0.94075,0.0042938910093293,0.7955218137710587,0.0156100285452623,0.851875,0.0107347275233235,anterior
17-10,2,KNN,DeepONMF_W,0.8059999999999998,0.0195959179422654,0.515,0.0489897948556635,0.8787499999999999,0.0122474487139158,0.5258760262778066,0.0560305612492043,0.696875,0.0306186217847896,anterior
17-10,2,SVM,DeepONMF_H2,0.9559999999999998,0.0048989794855662,0.89,0.0122474487139159,0.9725,0.003061862178479,0.8933988436657436,0.0138108508585179,0.93125,0.0076546554461974,anterior
17-10,2,SVM,DeepONMF_W,0.8656,0.0032863353450309,0.6639999999999999,0.0082158383625774,0.916,0.0020539595906443,0.6591444616877942,0.0111033706730633,0.7899999999999999,0.0051348989766109,anterior
17-10,2,UjaNet,DeepONMF_H2,0.9784,0.0121161049846887,0.946,0.0302902624617219,0.9865,0.0075725656154304,0.9486773211413456,0.0284525726328309,0.96625,0.0189314140385761,anterior
