posicion_resultado,distribucion,numero_capas,clasificador,representacion,Accuracy,Accuracy_std,Sensitivity,Sensitivity_std,Specificity,Specificity_std,Precision,Precision_std,Score,Score_std,origen,posicion_arquitectura,mejor_resultado_arquitectura,seleccionada
503,14-8-3,3,KNN,DeepONMF_H3,0.938,0.0144913767461894,0.8450000000000001,0.0362284418654735,0.96125,0.0090571104663683,0.8560517492007481,0.0331743419732012,0.903125,0.022642776165921,anterior,147,False,False
504,16-8-3,3,KNN,DeepONMF_H3,0.938,0.0067823299831252,0.8450000000000001,0.0169558249578131,0.96125,0.0042389562394532,0.8520569048303861,0.0189778825707289,0.903125,0.0105973905986332,anterior,131,False,False
505,20-12-4-3-2,5,KNN,DeepONMF_H5,0.9376,0.0047749345545253,0.844,0.0119373363863132,0.961,0.0029843340965783,0.8558112876089213,0.0142249253233931,0.9025,0.0074608352414458,nueva_5_capas,219,False,False
506,9-7-3,3,KNN,DeepONMF_H3,0.9376,0.0065421708935184,0.844,0.016355427233796,0.961,0.004088856808449,0.8547299854577851,0.0120520723737338,0.9025,0.0102221420211225,anterior,37,False,False
507,20-19-12-2,4,KNN,DeepONMF_H4,0.9376,0.008173126696681,0.844,0.0204328167417026,0.961,0.0051082041854256,0.8520528846101149,0.0239897314372079,0.9025,0.012770510463564,nueva_4_capas,215,False,False
508,20-19-18-2,4,KNN,DeepONMF_H4,0.9372,0.0030331501776206,0.843,0.0075828754440516,0.96075,0.0018957188610128,0.8538763566012628,0.01127681320343,0.901875,0.0047392971525322,nueva_4_capas,218,False,False
509,8-4,2,KNN,DeepONMF_H2,0.9372,0.0162234398325386,0.843,0.0405585995813464,0.96075,0.0101396498953366,0.8520876742124106,0.038307703527882,0.901875,0.0253491247383415,anterior,23,False,False
510,11-4,2,KNN,DeepONMF_H2,0.9372,0.0087863530545955,0.843,0.0219658826364887,0.96075,0.0054914706591222,0.8491256583729211,0.0207417343753351,0.901875,0.0137286766478054,anterior,115,False,False
511,15-10-5-2,4,KNN,DeepONMF_H4,0.9364,0.0068410525505948,0.841,0.0171026313764871,0.96025,0.0042756578441217,0.8547188047975129,0.0128180851632693,0.900625,0.0106891446103043,nueva_4_capas,179,False,False
512,11-5-4,3,KNN,DeepONMF_H3,0.9364,0.0088769364084688,0.841,0.0221923410211721,0.96025,0.005548085255293,0.8528477641545642,0.025692741729632,0.900625,0.0138702131382325,anterior,80,False,False
513,16-15-14-13-2,5,KNN,DeepONMF_H5,0.9364,0.0055497747702045,0.841,0.0138744369255117,0.96025,0.0034686092313778,0.8493937400184045,0.0164709475380415,0.900625,0.0086715230784447,nueva_5_capas,210,False,False
514,8-7-6-3,4,KNN,DeepONMF_H4,0.936,0.0088317608663278,0.8400000000000001,0.0220794021658195,0.96,0.0055198505414548,0.8567808353845681,0.021410308874955,0.9,0.0137996263536372,nueva_4_capas,184,False,False
515,15-8-3,3,KNN,DeepONMF_H3,0.936,0.0073484692283496,0.8400000000000001,0.0183711730708738,0.96,0.0045927932677184,0.8497957330898993,0.0205935013375815,0.9,0.0114819831692961,anterior,66,False,False
516,8-7-4-3,4,KNN,DeepONMF_H4,0.9356,0.0101390334845092,0.8390000000000001,0.0253475837112731,0.95975,0.0063368959278183,0.8573971828269557,0.0238298477812784,0.899375,0.0158422398195457,nueva_4_capas,157,False,False
517,8-5-3,3,KNN,DeepONMF_H3,0.9356,0.0038470768123342,0.8390000000000001,0.0096176920308356,0.95975,0.0024044230077089,0.8555500177034991,0.0097746286634438,0.899375,0.0060110575192722,anterior,72,False,False
518,9-7-5-3,4,KNN,DeepONMF_H4,0.9356,0.0051768716422178,0.8390000000000001,0.0129421791055448,0.95975,0.0032355447763861,0.8540907889936069,0.0129964343470751,0.899375,0.0080888619409655,anterior,199,False,False
519,7-4-3,3,KNN,DeepONMF_H3,0.9356,0.0127593103261892,0.8390000000000001,0.0318982758154731,0.95975,0.0079745689538682,0.8486406157086052,0.0252519694705803,0.899375,0.0199364223846707,anterior,74,False,False
520,11-6-3,3,KNN,DeepONMF_H3,0.9352,0.0064187226143525,0.8380000000000001,0.0160468065358812,0.9595,0.0040117016339702,0.8510196989887271,0.0130463667419528,0.89875,0.0100292540849257,anterior,96,False,False
521,10-9-7-4-3,5,KNN,DeepONMF_H5,0.9352,0.009121403400793,0.8379999999999999,0.0228035085019827,0.9595,0.0057008771254956,0.8516319869830953,0.0207200818099072,0.89875,0.0142521928137392,nueva_5_capas,166,False,False
522,10-4,2,KNN,DeepONMF_H2,0.9352,0.0041472882706655,0.8379999999999999,0.0103682206766638,0.9595,0.0025920551691659,0.8472538202163491,0.0182042821891968,0.89875,0.0064801379229148,anterior,105,False,False
523,9-7-6-3,4,KNN,DeepONMF_H4,0.9348,0.0059329587896765,0.8370000000000001,0.0148323969741912,0.95925,0.0037080992435478,0.8543464783957159,0.0144392330449499,0.898125,0.0092702481088695,nueva_4_capas,52,False,False
524,20-19-18-17-2,5,KNN,DeepONMF_H5,0.9348,0.0110090871556183,0.8370000000000001,0.0275227178890457,0.95925,0.0068806794722613,0.8458408037299388,0.0253125232576429,0.898125,0.0172016986806536,nueva_5_capas,222,False,False
525,13-10-3,3,KNN,DeepONMF_H3,0.9348,0.0079498427657406,0.837,0.0198746069143518,0.9592500000000002,0.0049686517285878,0.8528958878420456,0.0197372752393669,0.898125,0.0124216293214699,anterior,88,False,False
526,17-10-3,3,KNN,DeepONMF_H3,0.9348,0.0074296702484026,0.837,0.0185741756210067,0.9592500000000002,0.0046435439052517,0.8464952489254941,0.0235945303928447,0.898125,0.0116088597631291,anterior,76,False,False
527,7-6-3,3,KNN,DeepONMF_H3,0.9348,0.0106395488626163,0.837,0.0265988721565407,0.95925,0.0066497180391351,0.8532787286808778,0.0227027596264092,0.898125,0.016624295097838,anterior,34,False,False
528,16-15-14-3-2,5,KNN,DeepONMF_H5,0.9348,0.0054037024344425,0.837,0.0135092560861063,0.95925,0.0033773140215266,0.8507374356011381,0.0166984888250948,0.898125,0.0084432850538164,nueva_5_capas,169,False,False
529,6-5-4-3,4,KNN,DeepONMF_H4,0.9344,0.0055497747702047,0.8360000000000001,0.0138744369255115,0.959,0.0034686092313779,0.8511627507060435,0.0138391304264716,0.8975,0.0086715230784447,nueva_4_capas,98,False,False
530,9-6-3,3,KNN,DeepONMF_H3,0.9344,0.0105261578935526,0.836,0.0263153947338815,0.959,0.0065788486834703,0.8501607241852435,0.0241867985072862,0.8975,0.016447121708676,anterior,92,False,False
531,9-5-4,3,KNN,DeepONMF_H3,0.9344,0.0099398189118313,0.836,0.0248495472795784,0.959,0.0062123868198945,0.849118142383903,0.0237570489580731,0.8975,0.0155309670497364,anterior,48,False,False
532,6-4-3,3,KNN,DeepONMF_H3,0.9344,0.0105261578935526,0.836,0.0263153947338814,0.959,0.0065788486834704,0.847117484871462,0.0208766013015706,0.8975,0.0164471217086759,anterior,101,False,False
533,8-7-5-3,4,KNN,DeepONMF_H4,0.934,0.0092736184954956,0.835,0.0231840462387392,0.95875,0.0057960115596848,0.8516587444109189,0.0160596300582196,0.896875,0.014490028899212,anterior,174,False,False
534,8-6-5-3,4,KNN,DeepONMF_H4,0.934,0.0034641016151377,0.835,0.0086602540378443,0.95875,0.0021650635094611,0.847636629356122,0.0111378260425258,0.896875,0.0054126587736527,nueva_4_capas,62,False,False
535,11-8-3,3,KNN,DeepONMF_H3,0.934,0.0050990195135928,0.835,0.012747548783982,0.95875,0.0031868871959955,0.8463707690133502,0.0100902716164396,0.896875,0.0079672179899886,anterior,146,False,False
536,9-8-5-3,4,KNN,DeepONMF_H4,0.9336,0.0058991524815009,0.834,0.0147478812037527,0.9585,0.003686970300938,0.8533762841776081,0.0144715523556929,0.89625,0.0092174257523453,nueva_4_capas,89,False,False
537,4-3,2,KNN,DeepONMF_H2,0.9336,0.0035777087639996,0.834,0.0089442719099992,0.9585,0.0022360679774997,0.8496991662145446,0.0097745152886749,0.89625,0.0055901699437494,anterior,10,False,False
538,10-9-7-5-3,5,KNN,DeepONMF_H5,0.9336,0.0089888820216977,0.834,0.0224722050542442,0.9585,0.005618051263561,0.8474202872179045,0.0247392140531291,0.89625,0.0140451281589026,anterior,170,False,False
539,20-19-11-3-2,5,KNN,DeepONMF_H5,0.9336,0.0068410525505948,0.834,0.017102631376487,0.9585,0.0042756578441218,0.8457568142397104,0.022673499392007,0.89625,0.0106891446103044,nueva_5_capas,221,False,False
540,8-5-4-3,4,KNN,DeepONMF_H4,0.9332,0.0085556998544829,0.833,0.0213892496362074,0.95825,0.0053473124090518,0.8473096542009998,0.0209385851705241,0.8956250000000001,0.0133682810226295,nueva_4_capas,182,False,False
541,10-6-4,3,KNN,DeepONMF_H3,0.9332,0.005215361924162,0.833,0.0130384048104053,0.95825,0.0032596012026013,0.8459910257393373,0.0196103591179287,0.8956250000000001,0.0081490030065033,anterior,188,False,False
542,12-8-4,3,KNN,DeepONMF_H3,0.9332,0.0102567051239664,0.833,0.0256417628099161,0.95825,0.006410440702479,0.8454176825940358,0.0201705635740896,0.8956250000000001,0.0160261017561975,anterior,100,False,False
543,12-5-4,3,KNN,DeepONMF_H3,0.9332,0.0096540147089176,0.833,0.0241350367722943,0.95825,0.0060337591930735,0.8434072645664002,0.0265069158261895,0.8956250000000001,0.0150843979826839,anterior,14,False,False
544,11-7-4,3,KNN,DeepONMF_H3,0.9328,0.0076941536246685,0.8320000000000001,0.0192353840616713,0.958,0.0048088460154177,0.8517448681699662,0.0152850285514463,0.8949999999999999,0.0120221150385446,anterior,60,False,False
545,10-5-4,3,KNN,DeepONMF_H3,0.9324,0.0043358966777357,0.8310000000000001,0.0108397416943394,0.95775,0.0027099354235848,0.8447501401192161,0.0146620907447072,0.8943749999999999,0.0067748385589621,anterior,44,False,False
546,12-8-3,3,KNN,DeepONMF_H3,0.9324,0.0079246451024635,0.8309999999999998,0.0198116127561588,0.95775,0.0049529031890397,0.8497548416067975,0.0115996983186798,0.8943749999999999,0.0123822579725993,anterior,127,False,False
547,6-5-3,3,KNN,DeepONMF_H3,0.9324,0.008173126696681,0.8309999999999998,0.0204328167417025,0.95775,0.0051082041854256,0.84504666058124,0.0167930010703053,0.8943749999999999,0.012770510463564,anterior,143,False,False
548,9-7-5-4,4,KNN,DeepONMF_H4,0.932,0.0093808315196468,0.8300000000000001,0.0234520787991171,0.9575,0.0058630196997793,0.8491622430297353,0.0276369001839325,0.89375,0.0146575492494482,nueva_4_capas,150,False,False
549,16-10-4,3,KNN,DeepONMF_H3,0.932,0.0054772255750516,0.8300000000000001,0.0136930639376291,0.9575,0.0034232659844072,0.8445802399015185,0.015509977666568,0.89375,0.0085581649610183,anterior,54,False,False
550,14-11-8-3,4,KNN,DeepONMF_H4,0.932,0.0058309518948452,0.8299999999999998,0.0145773797371132,0.9575,0.0036443449342783,0.8460821379375275,0.013541982220413,0.89375,0.0091108623356957,anterior,220,False,False
551,10-5,2,KNN,DeepONMF_H2,0.9316,0.0047749345545254,0.8290000000000001,0.0119373363863133,0.95725,0.0029843340965783,0.8415031224620975,0.0144430888013108,0.8931250000000001,0.0074608352414458,anterior,43,False,False
552,13-5,2,KNN,DeepONMF_H2,0.9312,0.0041472882706655,0.828,0.0103682206766639,0.957,0.0025920551691659,0.8391324605321827,0.0082465175546952,0.8925000000000001,0.0064801379229149,anterior,11,False,False
553,11-5,2,KNN,DeepONMF_H2,0.9312,0.0036331804249169,0.828,0.0090829510622925,0.957,0.002270737765573,0.8371465975428942,0.0077342363283208,0.8924999999999998,0.0056768444139328,anterior,164,False,False
554,20-19-4-3-2,5,KNN,DeepONMF_H5,0.9308,0.0115412304370028,0.827,0.0288530760925069,0.95675,0.0072132690231267,0.8391810267896682,0.0332067088037948,0.891875,0.0180331725578168,nueva_5_capas,206,False,False
555,14-8-5-3,4,KNN,DeepONMF_H4,0.9304,0.006228964600959,0.826,0.0155724115023974,0.9565,0.0038931028755993,0.8410289604803189,0.0157255078161963,0.89125,0.0097327571889984,anterior,197,False,False
556,20-19-18-3-2,5,KNN,DeepONMF_H5,0.9304,0.005899152481501,0.826,0.0147478812037526,0.9565,0.0036869703009381,0.8382399033869298,0.0149568314494518,0.89125,0.0092174257523453,nueva_5_capas,228,False,False
557,7-5-4,3,KNN,DeepONMF_H3,0.93,0.0067823299831252,0.825,0.0169558249578131,0.95625,0.0042389562394532,0.8449352337735394,0.0120590754558204,0.890625,0.0105973905986332,anterior,106,False,False
558,10-9-7-6-3,5,KNN,DeepONMF_H5,0.93,0.0066332495807107,0.825,0.0165831239517769,0.95625,0.0041457809879442,0.8436015659437375,0.016919787352527,0.890625,0.0103644524698606,nueva_5_capas,193,False,False
559,15-12-9-6-3,5,KNN,DeepONMF_H5,0.93,0.0031622776601684,0.825,0.0079056941504208,0.95625,0.0019764235376053,0.8410261599961142,0.0148252487425025,0.890625,0.004941058844013,anterior,227,False,False
560,7-5,2,KNN,DeepONMF_H2,0.93,0.011489125293076,0.825,0.02872281323269,0.95625,0.0071807033081725,0.8405518995796422,0.0244361692089028,0.890625,0.0179517582704312,anterior,26,False,False
561,13-5-4,3,KNN,DeepONMF_H3,0.93,0.0142126704035518,0.825,0.0355316760088797,0.95625,0.0088829190022199,0.8343263172313462,0.0300537786124079,0.890625,0.0222072975055498,anterior,69,False,False
562,9-7-4-3,4,KNN,DeepONMF_H4,0.9296,0.0051768716422178,0.8240000000000001,0.0129421791055447,0.956,0.0032355447763861,0.8440224376791985,0.006037129178068,0.89,0.0080888619409654,nueva_4_capas,207,False,False
563,6-4,2,KNN,DeepONMF_H2,0.9296,0.0021908902300207,0.8240000000000001,0.0054772255750516,0.956,0.0013693063937629,0.8368510102255087,0.0090255525083456,0.89,0.0034232659844073,anterior,58,False,False
564,16-11-4,3,KNN,DeepONMF_H3,0.9296,0.0099398189118313,0.8240000000000001,0.0248495472795784,0.956,0.0062123868198945,0.8348288657149732,0.0206606240914149,0.89,0.0155309670497364,anterior,192,False,False
565,10-9-6-5-3,5,KNN,DeepONMF_H5,0.9292,0.0074296702484026,0.8230000000000001,0.0185741756210067,0.95575,0.0046435439052516,0.8402583114087854,0.0206523885449883,0.889375,0.0116088597631292,nueva_5_capas,156,False,False
566,6-5,2,KNN,DeepONMF_H2,0.9292,0.0111892805845595,0.8230000000000001,0.0279732014613987,0.95575,0.0069933003653497,0.8311908051993353,0.0296340894366497,0.889375,0.0174832509133742,anterior,49,False,False
567,20-19-18-10-2,5,KNN,DeepONMF_H5,0.9292,0.0093380940239429,0.8230000000000001,0.0233452350598575,0.95575,0.0058363087649643,0.8303634116922349,0.0252455764843132,0.889375,0.0145907719124109,nueva_5_capas,230,False,False
568,10-8-3,3,KNN,DeepONMF_H3,0.9292,0.0106395488626162,0.8230000000000001,0.0265988721565407,0.95575,0.0066497180391352,0.8400290927317539,0.0235018468874386,0.8893749999999999,0.0166242950978379,anterior,40,False,False
569,10-9-8-5-3,5,KNN,DeepONMF_H5,0.9292,0.0046043457732885,0.8230000000000001,0.0115108644332213,0.95575,0.0028777161083053,0.8384132305252987,0.0166091131939009,0.8893749999999999,0.0071942902707633,nueva_5_capas,154,False,False
570,9-5,2,KNN,DeepONMF_H2,0.9288,0.0096540147089176,0.8220000000000001,0.0241350367722943,0.9555,0.0060337591930735,0.8393858956666251,0.0235643913040235,0.8887499999999999,0.0150843979826839,anterior,19,False,False
571,12-9-3,3,KNN,DeepONMF_H3,0.9288,0.0033466401061363,0.8220000000000001,0.0083666002653406,0.9555,0.0020916500663351,0.8352524150423694,0.0138266526810414,0.8887499999999999,0.0052291251658379,anterior,47,False,False
572,13-6,2,KNN,DeepONMF_H2,0.9288,0.0087863530545955,0.8219999999999998,0.0219658826364887,0.9555,0.0054914706591221,0.8386133337986766,0.0211960619953509,0.8887499999999999,0.0137286766478055,anterior,112,False,False
573,7-6-5-3,4,KNN,DeepONMF_H4,0.9280000000000002,0.0044721359549995,0.8200000000000001,0.011180339887499,0.955,0.0027950849718747,0.8436720743554847,0.019833884850949,0.8875,0.0069877124296868,anterior,178,False,False
574,11-9-7-5-3,5,KNN,DeepONMF_H5,0.928,0.0109544511501033,0.8200000000000001,0.0273861278752582,0.9549999999999998,0.0068465319688145,0.8444028889427375,0.0254202861015092,0.8875,0.0171163299220364,nueva_5_capas,125,False,False
575,12-5,2,KNN,DeepONMF_H2,0.9276,0.0068410525505947,0.819,0.017102631376487,0.95475,0.0042756578441217,0.8328096893783717,0.0227788846497235,0.8868750000000001,0.0106891446103044,anterior,77,False,False
576,10-8-4,3,KNN,DeepONMF_H3,0.9272,0.0111892805845595,0.818,0.0279732014613986,0.9545,0.0069933003653496,0.8413803615165427,0.0166825610134627,0.8862500000000001,0.0174832509133742,anterior,124,False,False
577,10-8-5-4,4,KNN,DeepONMF_H4,0.9272,0.0022803508501983,0.818,0.0057008771254957,0.9545,0.0014252192813739,0.8336481285076575,0.0075599644694004,0.8862500000000001,0.0035630482034347,nueva_4_capas,201,False,False
578,10-8-6-3,4,KNN,DeepONMF_H4,0.9272,0.0117983049630021,0.818,0.0294957624075052,0.9545,0.0073739406018762,0.833062244822725,0.0266067849092179,0.8862500000000001,0.0184348515046907,nueva_4_capas,94,False,False
579,16-12-8-4,4,KNN,DeepONMF_H4,0.9268,0.0118827606220103,0.817,0.0297069015550259,0.95425,0.0074267253887564,0.8411364943097608,0.0207916963105046,0.8856249999999999,0.0185668134718912,anterior,97,False,False
580,12-6-5,3,KNN,DeepONMF_H3,0.9268,0.0106395488626163,0.817,0.0265988721565408,0.95425,0.0066497180391351,0.8386723519925076,0.0245013195129661,0.8856249999999999,0.016624295097838,anterior,103,False,False
581,20-19-18-17-16,5,SVM,DeepONMF_H5,0.9268,0.0084380092438915,0.817,0.0210950231097289,0.95425,0.0052737557774322,0.8303629800150162,0.0178176379401879,0.8856249999999999,0.0131843894435806,nueva_5_capas,177,False,False
582,8-5,2,KNN,DeepONMF_H2,0.9268,0.0108258948821795,0.817,0.0270647372054487,0.95425,0.0067661843013622,0.8273591977480553,0.0273251638015978,0.8856249999999999,0.0169154607534054,anterior,36,False,False
583,14-12-9-6-3,5,KNN,DeepONMF_H5,0.9264,0.003286335345031,0.8160000000000001,0.0082158383625775,0.954,0.0020539595906444,0.8341091844596281,0.0154703387575869,0.885,0.0051348989766109,nueva_5_capas,209,False,False
584,10-8-7-5-3,5,KNN,DeepONMF_H5,0.9264,0.0060663003552412,0.8160000000000001,0.0151657508881031,0.954,0.0037914377220258,0.8337054707284638,0.0161342917483372,0.885,0.0094785943050644,nueva_5_capas,91,False,False
585,14-6,2,KNN,DeepONMF_H2,0.9264,0.0065421708935184,0.8160000000000001,0.016355427233796,0.954,0.0040888568084489,0.8326542255101902,0.0182207898094621,0.885,0.0102221420211225,anterior,82,False,False
586,16-7,2,KNN,DeepONMF_H2,0.926,0.0102956301409869,0.8150000000000001,0.0257390753524674,0.95375,0.0064347688381168,0.8314113099004965,0.0323990972207965,0.884375,0.0160869220952921,anterior,93,False,False
587,11-8-4,3,KNN,DeepONMF_H3,0.926,0.0058309518948452,0.8150000000000001,0.0145773797371131,0.95375,0.0036443449342783,0.8302778155136096,0.0178783580492703,0.884375,0.0091108623356958,anterior,84,False,False
588,13-10-8-6-4,5,KNN,DeepONMF_H5,0.926,0.0069282032302754,0.8150000000000001,0.0173205080756887,0.95375,0.0043301270189222,0.8291224667707444,0.0203211240039751,0.884375,0.0108253175473054,nueva_5_capas,121,False,False
589,9-8-4,3,KNN,DeepONMF_H3,0.9256,0.0074027022093287,0.8140000000000001,0.0185067555233217,0.9535,0.0046266888808304,0.8358629899908456,0.0192994494738857,0.88375,0.0115667222020761,anterior,114,False,False
590,16-8,2,KNN,DeepONMF_H2,0.9256,0.0079246451024636,0.8140000000000001,0.0198116127561589,0.9535,0.0049529031890397,0.8321630517065349,0.0244113887399045,0.88375,0.0123822579725993,anterior,31,False,False
591,8-7-5-4,4,KNN,DeepONMF_H4,0.9256,0.0095289033996572,0.8139999999999998,0.0238222584991431,0.9535,0.0059555646247858,0.8325458499124293,0.0235158144645274,0.88375,0.0148889115619645,nueva_4_capas,152,False,False
592,10-8-6-4,4,KNN,DeepONMF_H4,0.9252,0.0071554175279993,0.813,0.0178885438199983,0.95325,0.0044721359549995,0.8321882622475834,0.020529172492014,0.883125,0.0111803398874989,anterior,138,False,False
593,20-16-12-8-4,5,KNN,DeepONMF_H5,0.9248,0.0085556998544829,0.812,0.0213892496362074,0.953,0.0053473124090519,0.8324415821307609,0.0192616537013423,0.8825000000000001,0.0133682810226296,anterior,229,False,False
594,8-6-4,3,KNN,DeepONMF_H3,0.9248,0.0124579292019179,0.812,0.0311448230047948,0.953,0.0077862057511986,0.8348814761699174,0.0223107724975817,0.8825,0.0194655143779967,anterior,45,False,False
595,12-10-8-6-3,5,KNN,DeepONMF_H5,0.9248,0.0060991802727907,0.812,0.0152479506819769,0.953,0.0038119876704942,0.8296708257590313,0.0240262170951194,0.8825,0.0095299691762355,nueva_5_capas,136,False,False
596,11-6,2,KNN,DeepONMF_H2,0.9248,0.0076941536246685,0.8119999999999999,0.0192353840616713,0.953,0.0048088460154178,0.8277602871712523,0.0120403151463818,0.8825,0.0120221150385445,anterior,95,False,False
597,10-6,2,KNN,DeepONMF_H2,0.9244,0.0095289033996572,0.8109999999999999,0.0238222584991431,0.95275,0.0059555646247857,0.8379823376775727,0.0214375395246019,0.881875,0.0148889115619645,anterior,64,False,False
598,17-7,2,KNN,DeepONMF_H2,0.924,0.0105830052442583,0.8099999999999999,0.0264575131106458,0.9525,0.0066143782776615,0.8286746001692361,0.0138133891748067,0.88125,0.0165359456941536,anterior,63,False,False
599,9-8-6-4,4,KNN,DeepONMF_H4,0.9236,0.0095289033996572,0.8089999999999999,0.0238222584991432,0.95225,0.0059555646247857,0.826919086256156,0.025654709223482,0.880625,0.0148889115619644,nueva_4_capas,85,False,False
600,14-11-8-6-3,5,KNN,DeepONMF_H5,0.9236,0.0102371871136558,0.8089999999999999,0.0255929677841394,0.95225,0.0063982419460349,0.8250972972308525,0.0247544827977179,0.880625,0.0159956048650871,nueva_5_capas,208,False,False
601,10-8-6-5,4,KNN,DeepONMF_H4,0.9232,0.0038987177379235,0.808,0.0097467943448089,0.952,0.0024366985862022,0.8326515531133538,0.0157567611118544,0.8800000000000001,0.0060917464655056,nueva_4_capas,104,False,False
602,12-6,2,KNN,DeepONMF_H2,0.9232,0.0048166378315169,0.808,0.0120415945787922,0.952,0.003010398644698,0.8240856874936405,0.0056466755134378,0.8800000000000001,0.0075259966117451,anterior,13,False,False
603,17-11-4,3,KNN,DeepONMF_H3,0.9228,0.0064187226143524,0.807,0.0160468065358812,0.95175,0.0040117016339702,0.82536022697255,0.0124730257434558,0.8793750000000001,0.0100292540849257,anterior,108,False,False
604,14-11-9-6-4,5,KNN,DeepONMF_H5,0.9228,0.0041472882706655,0.807,0.0103682206766638,0.95175,0.0025920551691659,0.8322874988620257,0.0155984850579459,0.8793749999999999,0.0064801379229149,nueva_5_capas,216,False,False
605,16-10-5,3,KNN,DeepONMF_H3,0.9228,0.0084380092438915,0.807,0.0210950231097289,0.95175,0.0052737557774323,0.8315346217287223,0.0181890161562058,0.8793749999999999,0.0131843894435806,anterior,151,False,False
606,10-7-6-4,4,KNN,DeepONMF_H4,0.9228,0.0102567051239664,0.807,0.0256417628099161,0.95175,0.0064104407024791,0.8290122462599065,0.0130968172696963,0.8793749999999999,0.0160261017561975,nueva_4_capas,183,False,False
607,9-6,2,KNN,DeepONMF_H2,0.9228,0.0036331804249169,0.807,0.0090829510622924,0.95175,0.002270737765573,0.8228260477489936,0.0085260317557577,0.8793749999999999,0.0056768444139327,anterior,81,False,False
608,12-10-9-6-4,5,KNN,DeepONMF_H5,0.9224,0.0074027022093285,0.8059999999999998,0.0185067555233217,0.9515,0.0046266888808303,0.8403833672931895,0.0168838899221114,0.8787499999999999,0.0115667222020761,nueva_5_capas,133,False,False
609,13-11-5,3,KNN,DeepONMF_H3,0.9224,0.0079246451024636,0.8059999999999998,0.0198116127561589,0.9515,0.0049529031890397,0.8257913196115375,0.0223478537887324,0.8787499999999999,0.0123822579725993,anterior,134,False,False
610,14-10-8-6-4,5,KNN,DeepONMF_H5,0.9216,0.0068410525505948,0.8039999999999999,0.017102631376487,0.951,0.0042756578441217,0.83323159799997,0.0211184282068756,0.8775000000000001,0.0106891446103043,nueva_5_capas,224,False,False
611,18-14-10-7-4,5,KNN,DeepONMF_H5,0.9216,0.0129151074327703,0.8039999999999999,0.0322877685819258,0.951,0.0080719421454814,0.8224589782823252,0.0312176475421623,0.8775000000000001,0.0201798553637036,anterior,117,False,False
612,15-11-4,3,KNN,DeepONMF_H3,0.9212,0.0059329587896765,0.8030000000000002,0.0148323969741912,0.95075,0.0037080992435478,0.8278804235942868,0.0114346521292422,0.8768750000000001,0.0092702481088695,anterior,214,False,False
613,12-9-8-6-4,5,KNN,DeepONMF_H5,0.9208,0.010733126291999,0.8019999999999999,0.0268328157299974,0.9505,0.0067082039324993,0.8326535709543352,0.01781246925475,0.87625,0.0167705098312484,nueva_5_capas,102,False,False
614,7-6-5-4,4,KNN,DeepONMF_H4,0.9208,0.0102567051239664,0.8019999999999999,0.0256417628099162,0.9505,0.0064104407024789,0.8277773528953396,0.0261686278525737,0.87625,0.0160261017561976,nueva_4_capas,195,False,False
615,12-10-8-6-4,5,KNN,DeepONMF_H5,0.92,0.0089442719099991,0.8,0.0223606797749979,0.95,0.0055901699437495,0.8249720408354685,0.0301595663037465,0.875,0.0139754248593736,anterior,107,False,False
616,11-7,2,KNN,DeepONMF_H2,0.92,0.0052915026221291,0.8,0.013228756555323,0.95,0.0033071891388308,0.8244858252787189,0.0131809459853323,0.875,0.0082679728470768,anterior,33,False,False
617,15-7,2,KNN,DeepONMF_H2,0.92,0.0037416573867739,0.8,0.0093541434669349,0.95,0.0023385358667337,0.8175064929306414,0.0110333525517561,0.875,0.0058463396668343,anterior,17,False,False
618,14-7,2,KNN,DeepONMF_H2,0.9196,0.0053665631459995,0.799,0.0134164078649986,0.94975,0.0033541019662496,0.8206242656507362,0.0142551485022155,0.874375,0.0083852549156241,anterior,27,False,False
619,15-6,2,KNN,DeepONMF_H2,0.9188,0.006870225614927,0.7969999999999999,0.0171755640373176,0.94925,0.0042938910093294,0.8215509116526267,0.0266597156325707,0.8731249999999999,0.0107347275233235,anterior,24,False,False
620,11-8-5,3,KNN,DeepONMF_H3,0.9187999999999998,0.0054037024344424,0.797,0.0135092560861063,0.94925,0.0033773140215265,0.8223437208352514,0.0149825107783008,0.8731249999999999,0.0084432850538164,anterior,86,False,False
621,12-11-8-6-4,5,KNN,DeepONMF_H5,0.9184,0.010334408546211,0.796,0.0258360213655275,0.949,0.0064590053413819,0.8209595782692354,0.025629344517769,0.8724999999999999,0.0161475133534548,nueva_5_capas,142,False,False
622,14-11-8-5-4,5,KNN,DeepONMF_H5,0.9184,0.0074027022093286,0.796,0.0185067555233217,0.949,0.0046266888808303,0.818696011760937,0.0285836606946468,0.8724999999999999,0.011566722202076,nueva_5_capas,217,False,False
623,17-8,2,KNN,DeepONMF_H2,0.9184,0.0060663003552412,0.796,0.0151657508881031,0.949,0.0037914377220257,0.8180934729766367,0.0089541506114629,0.8724999999999999,0.0094785943050644,anterior,42,False,False
624,10-9-7-5-4,5,KNN,DeepONMF_H5,0.9184,0.0065421708935184,0.796,0.0163554272337961,0.9489999999999998,0.0040888568084489,0.8207525715090803,0.0194722363319835,0.8724999999999999,0.0102221420211225,nueva_5_capas,119,False,False
625,14-8,2,KNN,DeepONMF_H2,0.918,0.0069282032302755,0.795,0.0173205080756887,0.94875,0.0043301270189222,0.8185153548066756,0.0240380802441226,0.871875,0.0108253175473055,anterior,6,False,False
